name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Look At Me,Kalan.FrFr,0.766,0.385,9,-14.029,1,0.392,0.249,0,0.119,0.375,100.022,audio_features,,0NQXFFwRJ9H75wcXHxoryn,spotify:track:0NQXFFwRJ9H75wcXHxoryn,https://api.spotify.com/v1/tracks/0NQXFFwRJ9H75wcXHxoryn,https://api.spotify.com/v1/audio-analysis/0NQXFFwRJ9H75wcXHxoryn,179344,4,hip-hop
ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,0.69,0.514,8,-11.81,0,0.328,0.0975,0.497,0.346,0.307,72.791,audio_features,,1xqRKo0SDFDO5Jy8yEVD0X,spotify:track:1xqRKo0SDFDO5Jy8yEVD0X,https://api.spotify.com/v1/tracks/1xqRKo0SDFDO5Jy8yEVD0X,https://api.spotify.com/v1/audio-analysis/1xqRKo0SDFDO5Jy8yEVD0X,191209,4,hip-hop
Money Long (feat. 42 Dugg),DDG,0.872,0.513,11,-9.684,1,0.402,0.167,0,0.119,0.84,95.132,audio_features,,0U8AQGK1eB9b1mINnFMicZ,spotify:track:0U8AQGK1eB9b1mINnFMicZ,https://api.spotify.com/v1/tracks/0U8AQGK1eB9b1mINnFMicZ,https://api.spotify.com/v1/audio-analysis/0U8AQGK1eB9b1mINnFMicZ,164211,4,hip-hop
Quicksand,Morray,0.901,0.673,4,-6.545,0,0.314,0.0761,0,0.143,0.561,119.97,audio_features,,33HO2V42Tc6xE0SbCg6vBj,spotify:track:33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/tracks/33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/audio-analysis/33HO2V42Tc6xE0SbCg6vBj,223944,4,hip-hop
Soul Reaper,Quando Rondo,0.755,0.759,10,-6.085,0,0.342,0.366,0,0.132,0.788,161.948,audio_features,,1ptPJ7gnwyDbzUvwCfDeqT,spotify:track:1ptPJ7gnwyDbzUvwCfDeqT,https://api.spotify.com/v1/tracks/1ptPJ7gnwyDbzUvwCfDeqT,https://api.spotify.com/v1/audio-analysis/1ptPJ7gnwyDbzUvwCfDeqT,130370,4,hip-hop
Link Up (feat. Pooh Shiesty),Lil Loaded,0.786,0.677,6,-5.514,0,0.242,0.114,0,0.328,0.343,129.908,audio_features,,2HScVhNGt7DltJYrph09Ee,spotify:track:2HScVhNGt7DltJYrph09Ee,https://api.spotify.com/v1/tracks/2HScVhNGt7DltJYrph09Ee,https://api.spotify.com/v1/audio-analysis/2HScVhNGt7DltJYrph09Ee,219495,4,hip-hop
Proud Of Me Now,Sheff G,0.837,0.51,8,-8.593,0,0.139,0.866,0.0249,0.289,0.732,130.006,audio_features,,0DNOrkMQjmB0W99PU2LlDe,spotify:track:0DNOrkMQjmB0W99PU2LlDe,https://api.spotify.com/v1/tracks/0DNOrkMQjmB0W99PU2LlDe,https://api.spotify.com/v1/audio-analysis/0DNOrkMQjmB0W99PU2LlDe,123462,4,hip-hop
Batman,LPB Poody,0.893,0.565,1,-4.74,1,0.268,0.0754,0,0.0375,0.808,81.009,audio_features,,1xMvdOFQaql3EBkHmuh2TK,spotify:track:1xMvdOFQaql3EBkHmuh2TK,https://api.spotify.com/v1/tracks/1xMvdOFQaql3EBkHmuh2TK,https://api.spotify.com/v1/audio-analysis/1xMvdOFQaql3EBkHmuh2TK,156432,4,hip-hop
Yes or No (feat. IV JAY),Lil Eazzyy,0.681,0.726,1,-4.443,1,0.0491,0.283,0,0.0699,0.753,122.935,audio_features,,6PkOeZgtJlnbVGb8KgNSog,spotify:track:6PkOeZgtJlnbVGb8KgNSog,https://api.spotify.com/v1/tracks/6PkOeZgtJlnbVGb8KgNSog,https://api.spotify.com/v1/audio-analysis/6PkOeZgtJlnbVGb8KgNSog,164005,4,hip-hop
FAIRY TALES (feat. BJ The Chicago Kid),CHIKA,0.648,0.596,0,-6.862,0,0.41,0.154,0,0.332,0.465,134.982,audio_features,,2dkCED8COm91KyrDgvslOq,spotify:track:2dkCED8COm91KyrDgvslOq,https://api.spotify.com/v1/tracks/2dkCED8COm91KyrDgvslOq,https://api.spotify.com/v1/audio-analysis/2dkCED8COm91KyrDgvslOq,115880,4,hip-hop
No More Parties - Remix,Coi Leray,0.827,0.394,11,-10.073,1,0.559,0.253,0,0.12,0.715,157.0,audio_features,,5A4WcRuy0FFEAC5pAK43oa,spotify:track:5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/tracks/5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/audio-analysis/5A4WcRuy0FFEAC5pAK43oa,192880,4,hip-hop
Back In Blood (feat. Lil Durk),Pooh Shiesty,0.759,0.538,8,-8.256,0,0.384,0.151,0,0.126,0.831,146.933,audio_features,,7JuHVG3qQKQKxC4doneXVW,spotify:track:7JuHVG3qQKQKxC4doneXVW,https://api.spotify.com/v1/tracks/7JuHVG3qQKQKxC4doneXVW,https://api.spotify.com/v1/audio-analysis/7JuHVG3qQKQKxC4doneXVW,184490,4,hip-hop
YAMS!,Pote Baby,0.816,0.621,8,-7.288,0,0.274,0.357,0,0.523,0.404,102.278,audio_features,,1ben7hNj2d5iy3nJAno4w4,spotify:track:1ben7hNj2d5iy3nJAno4w4,https://api.spotify.com/v1/tracks/1ben7hNj2d5iy3nJAno4w4,https://api.spotify.com/v1/audio-analysis/1ben7hNj2d5iy3nJAno4w4,152338,4,hip-hop
Run It Up (feat. SoFaygo),TyFontaine,0.773,0.665,5,-5.276,0,0.362,0.0793,0,0.111,0.56,162.142,audio_features,,2xZflr4wh7rGugEKzXaLak,spotify:track:2xZflr4wh7rGugEKzXaLak,https://api.spotify.com/v1/tracks/2xZflr4wh7rGugEKzXaLak,https://api.spotify.com/v1/audio-analysis/2xZflr4wh7rGugEKzXaLak,143105,4,hip-hop
TRUTH (feat. Sam Truth and redveil),AG Club,0.761,0.738,2,-5.462,0,0.258,0.0689,0,0.258,0.296,112.017,audio_features,,3hQrIF803GxbmRcWFJr7lc,spotify:track:3hQrIF803GxbmRcWFJr7lc,https://api.spotify.com/v1/tracks/3hQrIF803GxbmRcWFJr7lc,https://api.spotify.com/v1/audio-analysis/3hQrIF803GxbmRcWFJr7lc,190038,5,hip-hop
Track Star,Mooski,0.64,0.593,7,-5.594,0,0.334,0.365,0,0.0925,0.284,133.059,audio_features,,3HftSUCQeDQIG2qzZ16EgB,spotify:track:3HftSUCQeDQIG2qzZ16EgB,https://api.spotify.com/v1/tracks/3HftSUCQeDQIG2qzZ16EgB,https://api.spotify.com/v1/audio-analysis/3HftSUCQeDQIG2qzZ16EgB,199680,5,hip-hop
Horace Grant,BlueBucksClan,0.778,0.331,11,-12.071,1,0.412,0.284,0,0.199,0.476,104.015,audio_features,,08HHIRu8RQGuEXOw3NjO6I,spotify:track:08HHIRu8RQGuEXOw3NjO6I,https://api.spotify.com/v1/tracks/08HHIRu8RQGuEXOw3NjO6I,https://api.spotify.com/v1/audio-analysis/08HHIRu8RQGuEXOw3NjO6I,147692,4,hip-hop
Black Bruce Wayne,Tunji Ige,0.495,0.635,1,-6.815,1,0.169,0.0194,3.02e-05,0.245,0.192,89.417,audio_features,,4HwAJXq7oprrAvsyZI2XxT,spotify:track:4HwAJXq7oprrAvsyZI2XxT,https://api.spotify.com/v1/tracks/4HwAJXq7oprrAvsyZI2XxT,https://api.spotify.com/v1/audio-analysis/4HwAJXq7oprrAvsyZI2XxT,187196,5,hip-hop
Clean,Derek Minor,0.882,0.396,4,-6.741,0,0.0684,0.0311,5.95e-05,0.0558,0.209,143.964,audio_features,,2fDG6nBpw0WHVoycB20KeP,spotify:track:2fDG6nBpw0WHVoycB20KeP,https://api.spotify.com/v1/tracks/2fDG6nBpw0WHVoycB20KeP,https://api.spotify.com/v1/audio-analysis/2fDG6nBpw0WHVoycB20KeP,168005,4,hip-hop
Freestyle,Lil Eazzyy,0.794,0.833,1,-3.025,1,0.34,0.3,0,0.248,0.584,156.998,audio_features,,1CnW2I8CBRR8rYxTcPP7Bn,spotify:track:1CnW2I8CBRR8rYxTcPP7Bn,https://api.spotify.com/v1/tracks/1CnW2I8CBRR8rYxTcPP7Bn,https://api.spotify.com/v1/audio-analysis/1CnW2I8CBRR8rYxTcPP7Bn,171485,4,hip-hop
Missiles (feat. Trippie Redd),Lil Gnar,0.797,0.713,2,-4.384,1,0.279,0.0696,0,0.0694,0.464,130.059,audio_features,,3ZsbSopfR7yCEaj8BCEvLi,spotify:track:3ZsbSopfR7yCEaj8BCEvLi,https://api.spotify.com/v1/tracks/3ZsbSopfR7yCEaj8BCEvLi,https://api.spotify.com/v1/audio-analysis/3ZsbSopfR7yCEaj8BCEvLi,154462,4,hip-hop
Opp Stoppa (feat. 21 Savage),YBN Nahmir,0.829,0.343,2,-4.937,0,0.102,0.00734,0,0.179,0.312,78.035,audio_features,,59fFsGRwFiuhxKDPc1k6xW,spotify:track:59fFsGRwFiuhxKDPc1k6xW,https://api.spotify.com/v1/tracks/59fFsGRwFiuhxKDPc1k6xW,https://api.spotify.com/v1/audio-analysis/59fFsGRwFiuhxKDPc1k6xW,135431,4,hip-hop
Laugh Now,Trapboy Freddy,0.87,0.493,1,-6.298,1,0.235,0.0156,1.17e-05,0.0855,0.645,162.085,audio_features,,1Ti9YV94Wg6sgEqQfcFZ9o,spotify:track:1Ti9YV94Wg6sgEqQfcFZ9o,https://api.spotify.com/v1/tracks/1Ti9YV94Wg6sgEqQfcFZ9o,https://api.spotify.com/v1/audio-analysis/1Ti9YV94Wg6sgEqQfcFZ9o,159396,4,hip-hop
no sense,Baby Keem,0.783,0.485,0,-11.262,0,0.521,0.419,0.0998,0.182,0.858,179.948,audio_features,,0TSyYtpSnQrLqsnbSTALTP,spotify:track:0TSyYtpSnQrLqsnbSTALTP,https://api.spotify.com/v1/tracks/0TSyYtpSnQrLqsnbSTALTP,https://api.spotify.com/v1/audio-analysis/0TSyYtpSnQrLqsnbSTALTP,170766,4,hip-hop
Talk To Me,Drakeo the Ruler,0.773,0.281,1,-9.781,1,0.11,0.24,0,0.112,0.465,102.019,audio_features,,3Kwdm0iLyEiRB8InsZoo6n,spotify:track:3Kwdm0iLyEiRB8InsZoo6n,https://api.spotify.com/v1/tracks/3Kwdm0iLyEiRB8InsZoo6n,https://api.spotify.com/v1/audio-analysis/3Kwdm0iLyEiRB8InsZoo6n,227706,4,hip-hop
Honey Pack (feat. Lil Yachty & DDG) - Remix,Bfb Da Packman,0.566,0.622,4,-5.912,1,0.369,0.312,0,0.238,0.347,185.08,audio_features,,1JuoTeblhrSlGXFxpI0qxq,spotify:track:1JuoTeblhrSlGXFxpI0qxq,https://api.spotify.com/v1/tracks/1JuoTeblhrSlGXFxpI0qxq,https://api.spotify.com/v1/audio-analysis/1JuoTeblhrSlGXFxpI0qxq,231432,4,hip-hop
Jiddy,RETRO,0.932,0.661,10,-7.745,0,0.117,0.158,1.42e-05,0.102,0.304,129.993,audio_features,,5aHyqjgdpNHWYh2hqbKgJE,spotify:track:5aHyqjgdpNHWYh2hqbKgJE,https://api.spotify.com/v1/tracks/5aHyqjgdpNHWYh2hqbKgJE,https://api.spotify.com/v1/audio-analysis/5aHyqjgdpNHWYh2hqbKgJE,166296,4,hip-hop
FEEL LIKE,Aaron May,0.755,0.694,10,-8.562,0,0.0308,0.314,0.000429,0.0808,0.418,100.017,audio_features,,7DqNkxrMcdYmOZKU8sLU3s,spotify:track:7DqNkxrMcdYmOZKU8sLU3s,https://api.spotify.com/v1/tracks/7DqNkxrMcdYmOZKU8sLU3s,https://api.spotify.com/v1/audio-analysis/7DqNkxrMcdYmOZKU8sLU3s,163200,4,hip-hop
No Brakes,Slimelife Shawty,0.65,0.742,1,-5.504,0,0.398,0.052,0,0.414,0.411,170.064,audio_features,,3HHjoIaRHX0QiFZB2I1BS1,spotify:track:3HHjoIaRHX0QiFZB2I1BS1,https://api.spotify.com/v1/tracks/3HHjoIaRHX0QiFZB2I1BS1,https://api.spotify.com/v1/audio-analysis/3HHjoIaRHX0QiFZB2I1BS1,169996,4,hip-hop
Jesse Owens (feat. NAV),Rowdy Rebel,0.821,0.745,10,-4.844,0,0.286,0.0653,0,0.166,0.432,142.023,audio_features,,4iDCuTlmGNbpuUILTsJ9vf,spotify:track:4iDCuTlmGNbpuUILTsJ9vf,https://api.spotify.com/v1/tracks/4iDCuTlmGNbpuUILTsJ9vf,https://api.spotify.com/v1/audio-analysis/4iDCuTlmGNbpuUILTsJ9vf,185785,4,hip-hop
Rich Off Grass - Remix,Bankroll Freddie,0.877,0.667,1,-6.91,0,0.24,0.0275,0,0.0971,0.527,140.999,audio_features,,5piqpDzjxkLbLvNrttiHyN,spotify:track:5piqpDzjxkLbLvNrttiHyN,https://api.spotify.com/v1/tracks/5piqpDzjxkLbLvNrttiHyN,https://api.spotify.com/v1/audio-analysis/5piqpDzjxkLbLvNrttiHyN,178652,4,hip-hop
Right Now (feat. Stunna 4 Vegas),Quin Nfn,0.92,0.572,9,-6.438,1,0.263,0.0853,0,0.168,0.83,132.023,audio_features,,4nA7OB1bQeAVdgdUpwBM5F,spotify:track:4nA7OB1bQeAVdgdUpwBM5F,https://api.spotify.com/v1/tracks/4nA7OB1bQeAVdgdUpwBM5F,https://api.spotify.com/v1/audio-analysis/4nA7OB1bQeAVdgdUpwBM5F,148466,4,hip-hop
Touchdown (with Bankrol Hayden),YSB Tril,0.915,0.514,10,-5.636,0,0.188,0.0142,0,0.106,0.834,94.984,audio_features,,7xWnMfIVVnI3Y3zPp9Ukvi,spotify:track:7xWnMfIVVnI3Y3zPp9Ukvi,https://api.spotify.com/v1/tracks/7xWnMfIVVnI3Y3zPp9Ukvi,https://api.spotify.com/v1/audio-analysis/7xWnMfIVVnI3Y3zPp9Ukvi,141581,4,hip-hop
Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,BRS Kash,0.878,0.475,1,-8.42,0,0.324,0.00984,0,0.167,0.397,131.988,audio_features,,15C4TnrrVdym7UykxQIOTZ,spotify:track:15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/tracks/15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/audio-analysis/15C4TnrrVdym7UykxQIOTZ,211610,4,hip-hop
Stay Down,Yung Mal,0.766,0.724,6,-6.787,1,0.315,0.000452,0,0.107,0.313,129.804,audio_features,,3r11w9Q57YhycAqVyg5EEP,spotify:track:3r11w9Q57YhycAqVyg5EEP,https://api.spotify.com/v1/tracks/3r11w9Q57YhycAqVyg5EEP,https://api.spotify.com/v1/audio-analysis/3r11w9Q57YhycAqVyg5EEP,147145,4,hip-hop
Last Minute,BlueBucksClan,0.774,0.444,1,-10.744,1,0.307,0.254,7.75e-06,0.132,0.324,103.084,audio_features,,7s1nmgv4O5Vr2s6SvHwzBw,spotify:track:7s1nmgv4O5Vr2s6SvHwzBw,https://api.spotify.com/v1/tracks/7s1nmgv4O5Vr2s6SvHwzBw,https://api.spotify.com/v1/audio-analysis/7s1nmgv4O5Vr2s6SvHwzBw,132816,4,hip-hop
In The Kitchen,Pote Baby,0.881,0.475,1,-8.794,1,0.5,0.303,0,0.229,0.615,146.931,audio_features,,1Cs748JfTfqzPoZAxBX9Ra,spotify:track:1Cs748JfTfqzPoZAxBX9Ra,https://api.spotify.com/v1/tracks/1Cs748JfTfqzPoZAxBX9Ra,https://api.spotify.com/v1/audio-analysis/1Cs748JfTfqzPoZAxBX9Ra,182870,4,hip-hop
All Bets Off,Katori Walker,0.722,0.54,9,-9.872,0,0.286,0.11,0,0.317,0.608,92.125,audio_features,,2Kz4L2g2YDx0eu2ehzuWCy,spotify:track:2Kz4L2g2YDx0eu2ehzuWCy,https://api.spotify.com/v1/tracks/2Kz4L2g2YDx0eu2ehzuWCy,https://api.spotify.com/v1/audio-analysis/2Kz4L2g2YDx0eu2ehzuWCy,209189,4,hip-hop
TIME FOR YOU,FRVRFRIDAY,0.707,0.449,5,-9.269,0,0.0362,0.0456,0,0.137,0.359,125.096,audio_features,,1DPLs8cVyL1Trlg5Kayua7,spotify:track:1DPLs8cVyL1Trlg5Kayua7,https://api.spotify.com/v1/tracks/1DPLs8cVyL1Trlg5Kayua7,https://api.spotify.com/v1/audio-analysis/1DPLs8cVyL1Trlg5Kayua7,203626,4,hip-hop
Like This,2KBABY,0.712,0.679,4,-6.261,1,0.0649,0.0394,0,0.195,0.57,160.003,audio_features,,2M2Pug4zwMialHSwACPlU1,spotify:track:2M2Pug4zwMialHSwACPlU1,https://api.spotify.com/v1/tracks/2M2Pug4zwMialHSwACPlU1,https://api.spotify.com/v1/audio-analysis/2M2Pug4zwMialHSwACPlU1,163813,4,hip-hop
Dior You,Scorey,0.753,0.565,11,-9.142,0,0.2,0.0168,0,0.122,0.194,97.01,audio_features,,3nL34IcoPjr7N7CSugioEC,spotify:track:3nL34IcoPjr7N7CSugioEC,https://api.spotify.com/v1/tracks/3nL34IcoPjr7N7CSugioEC,https://api.spotify.com/v1/audio-analysis/3nL34IcoPjr7N7CSugioEC,112423,4,hip-hop
Knock Knock,SoFaygo,0.669,0.629,1,-6.032,0,0.0657,0.0485,0,0.346,0.683,125.935,audio_features,,6aHoPULNO7pSL2ZfUY0bU8,spotify:track:6aHoPULNO7pSL2ZfUY0bU8,https://api.spotify.com/v1/tracks/6aHoPULNO7pSL2ZfUY0bU8,https://api.spotify.com/v1/audio-analysis/6aHoPULNO7pSL2ZfUY0bU8,139729,4,hip-hop
Clappers (feat. 42 Dugg),Slimelife Shawty,0.827,0.513,1,-8.109,0,0.335,0.0131,0,0.0823,0.249,133.005,audio_features,,2qrcvpJgVaRPeMyXSmCn2s,spotify:track:2qrcvpJgVaRPeMyXSmCn2s,https://api.spotify.com/v1/tracks/2qrcvpJgVaRPeMyXSmCn2s,https://api.spotify.com/v1/audio-analysis/2qrcvpJgVaRPeMyXSmCn2s,202588,4,hip-hop
Box of Churches (feat. 21 Savage),Pooh Shiesty,0.797,0.605,2,-7.9,0,0.377,0.144,0,0.35,0.518,139.963,audio_features,,7iMSOLaGijc7I6RcF6igti,spotify:track:7iMSOLaGijc7I6RcF6igti,https://api.spotify.com/v1/tracks/7iMSOLaGijc7I6RcF6igti,https://api.spotify.com/v1/audio-analysis/7iMSOLaGijc7I6RcF6igti,185402,4,hip-hop
RUMBLE,DUSTY LOCANE,0.73,0.571,11,-8.243,1,0.396,0.267,0,0.266,0.691,74.096,audio_features,,1Emg2PWprZxWACEgw3Rn0J,spotify:track:1Emg2PWprZxWACEgw3Rn0J,https://api.spotify.com/v1/tracks/1Emg2PWprZxWACEgw3Rn0J,https://api.spotify.com/v1/audio-analysis/1Emg2PWprZxWACEgw3Rn0J,146022,4,hip-hop
Top Opp Vulture,Stunna Gambino,0.668,0.6,1,-7.469,0,0.255,0.57,0,0.101,0.206,81.002,audio_features,,0OdBeEPLTznsdLuRy71hnX,spotify:track:0OdBeEPLTznsdLuRy71hnX,https://api.spotify.com/v1/tracks/0OdBeEPLTznsdLuRy71hnX,https://api.spotify.com/v1/audio-analysis/0OdBeEPLTznsdLuRy71hnX,133184,4,hip-hop
Nothin 2 Me,Jazz Cartier,0.84,0.454,2,-6.717,1,0.0671,0.0751,0,0.126,0.458,120.047,audio_features,,6aZBuxZ2dYHh2DfWB9Ue5o,spotify:track:6aZBuxZ2dYHh2DfWB9Ue5o,https://api.spotify.com/v1/tracks/6aZBuxZ2dYHh2DfWB9Ue5o,https://api.spotify.com/v1/audio-analysis/6aZBuxZ2dYHh2DfWB9Ue5o,208000,4,hip-hop
Blixky Gang Freestyle Pt. 2,22Gz,0.865,0.811,11,-4.694,0,0.412,0.00654,0,0.103,0.365,143.975,audio_features,,5MvPdnTDm0GTaaFUGJRujF,spotify:track:5MvPdnTDm0GTaaFUGJRujF,https://api.spotify.com/v1/tracks/5MvPdnTDm0GTaaFUGJRujF,https://api.spotify.com/v1/audio-analysis/5MvPdnTDm0GTaaFUGJRujF,113014,4,hip-hop
"""BOP""",CJ,0.885,0.741,10,-7.967,1,0.381,0.357,0,0.342,0.603,139.144,audio_features,,07VOlyshShGMYBPgjTIZoz,spotify:track:07VOlyshShGMYBPgjTIZoz,https://api.spotify.com/v1/tracks/07VOlyshShGMYBPgjTIZoz,https://api.spotify.com/v1/audio-analysis/07VOlyshShGMYBPgjTIZoz,110375,4,hip-hop
Send Em Up,Elijah the Boy,0.556,0.751,8,-6.806,0,0.296,0.248,1.05e-05,0.11,0.434,102.617,audio_features,,1ofKXaTKnZ32A3j9nBCZYa,spotify:track:1ofKXaTKnZ32A3j9nBCZYa,https://api.spotify.com/v1/tracks/1ofKXaTKnZ32A3j9nBCZYa,https://api.spotify.com/v1/audio-analysis/1ofKXaTKnZ32A3j9nBCZYa,204755,3,hip-hop
Majin Buu,Anoyd,0.787,0.48,8,-7.447,1,0.0755,0.0766,0.000414,0.133,0.472,75.974,audio_features,,7IrbvK5Z6IDXvTQel8F94i,spotify:track:7IrbvK5Z6IDXvTQel8F94i,https://api.spotify.com/v1/tracks/7IrbvK5Z6IDXvTQel8F94i,https://api.spotify.com/v1/audio-analysis/7IrbvK5Z6IDXvTQel8F94i,208676,4,hip-hop
Neighbors (feat. BIG30),Pooh Shiesty,0.728,0.623,2,-8.066,1,0.305,0.0391,0,0.214,0.805,145.973,audio_features,,2xlOJSbScxrHHOmlNmILpD,spotify:track:2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/tracks/2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/audio-analysis/2xlOJSbScxrHHOmlNmILpD,171781,4,hip-hop
SIX80SOUTH,Myles Parrish,0.861,0.501,8,-6.193,1,0.0556,0.068,0.000268,0.179,0.648,144.165,audio_features,,01RkKvOAwZf69loM6EttcX,spotify:track:01RkKvOAwZf69loM6EttcX,https://api.spotify.com/v1/tracks/01RkKvOAwZf69loM6EttcX,https://api.spotify.com/v1/audio-analysis/01RkKvOAwZf69loM6EttcX,190000,4,hip-hop
Low Key (feat. Lil Uzi Vert),Doe Boy,0.81,0.611,0,-7.978,0,0.221,0.155,0,0.0739,0.679,119.956,audio_features,,1fPYeNbEnfXwCX3bmLpIW2,spotify:track:1fPYeNbEnfXwCX3bmLpIW2,https://api.spotify.com/v1/tracks/1fPYeNbEnfXwCX3bmLpIW2,https://api.spotify.com/v1/audio-analysis/1fPYeNbEnfXwCX3bmLpIW2,189809,4,hip-hop
Same Niggas,Shordie Shordie,0.616,0.672,1,-7.115,1,0.105,0.0532,0,0.351,0.913,155.086,audio_features,,5QKOme2dkvt6P3J0makF7b,spotify:track:5QKOme2dkvt6P3J0makF7b,https://api.spotify.com/v1/tracks/5QKOme2dkvt6P3J0makF7b,https://api.spotify.com/v1/audio-analysis/5QKOme2dkvt6P3J0makF7b,138680,4,hip-hop
Campbellton (feat. King Von),Madmarcc,0.849,0.685,2,-7.126,1,0.299,0.016,0,0.0771,0.679,135.046,audio_features,,7xNFqSFBLBlotvDT3gjbJ8,spotify:track:7xNFqSFBLBlotvDT3gjbJ8,https://api.spotify.com/v1/tracks/7xNFqSFBLBlotvDT3gjbJ8,https://api.spotify.com/v1/audio-analysis/7xNFqSFBLBlotvDT3gjbJ8,199877,4,hip-hop
Eyez Closed,Payroll Giovanni & Cardo,0.707,0.743,5,-7.166,0,0.327,0.458,0,0.0843,0.492,90.103,audio_features,,1TKU1StPW5dPAkP5d5aX7n,spotify:track:1TKU1StPW5dPAkP5d5aX7n,https://api.spotify.com/v1/tracks/1TKU1StPW5dPAkP5d5aX7n,https://api.spotify.com/v1/audio-analysis/1TKU1StPW5dPAkP5d5aX7n,193267,4,hip-hop
Thieves In Atlanta (feat. Coi Leray),Yung Bleu,0.534,0.499,10,-7.968,1,0.104,0.672,0,0.122,0.581,170.012,audio_features,,0O6vnplGquhXRh0Zghyr8w,spotify:track:0O6vnplGquhXRh0Zghyr8w,https://api.spotify.com/v1/tracks/0O6vnplGquhXRh0Zghyr8w,https://api.spotify.com/v1/audio-analysis/0O6vnplGquhXRh0Zghyr8w,192048,4,hip-hop
SPIN,Duke Deuce,0.609,0.669,1,-6.191,1,0.319,0.0157,0,0.209,0.369,105.038,audio_features,,3HjVIMEXHt3fIHcEbVMWcE,spotify:track:3HjVIMEXHt3fIHcEbVMWcE,https://api.spotify.com/v1/tracks/3HjVIMEXHt3fIHcEbVMWcE,https://api.spotify.com/v1/audio-analysis/3HjVIMEXHt3fIHcEbVMWcE,220507,3,hip-hop
Shake,BRS Kash,0.797,0.455,1,-8.163,0,0.199,0.094,6.45e-06,0.102,0.512,123.977,audio_features,,4JvRycE2eJ8iXxyHaVvv6D,spotify:track:4JvRycE2eJ8iXxyHaVvv6D,https://api.spotify.com/v1/tracks/4JvRycE2eJ8iXxyHaVvv6D,https://api.spotify.com/v1/audio-analysis/4JvRycE2eJ8iXxyHaVvv6D,139444,4,hip-hop
Attachments,Pressa,0.808,0.562,9,-5.779,0,0.13,0.0303,0,0.128,0.382,160.085,audio_features,,1SedJ3dLWoCqnPIGeEMUJH,spotify:track:1SedJ3dLWoCqnPIGeEMUJH,https://api.spotify.com/v1/tracks/1SedJ3dLWoCqnPIGeEMUJH,https://api.spotify.com/v1/audio-analysis/1SedJ3dLWoCqnPIGeEMUJH,171000,4,hip-hop
Shooters (feat. Doe Boy),Lil Zay Osama,0.483,0.69,1,-7.675,1,0.443,0.00266,0.00091,0.15,0.239,166.05,audio_features,,3FoaortHj3fJ7XLtUhJJBJ,spotify:track:3FoaortHj3fJ7XLtUhJJBJ,https://api.spotify.com/v1/tracks/3FoaortHj3fJ7XLtUhJJBJ,https://api.spotify.com/v1/audio-analysis/3FoaortHj3fJ7XLtUhJJBJ,162133,4,hip-hop
LOVE (feat. Trippie Redd),Shordie Shordie,0.759,0.613,6,-6.167,0,0.0459,0.023,0,0.106,0.482,129.011,audio_features,,40txRNROoG7ngB5sW1L4Qi,spotify:track:40txRNROoG7ngB5sW1L4Qi,https://api.spotify.com/v1/tracks/40txRNROoG7ngB5sW1L4Qi,https://api.spotify.com/v1/audio-analysis/40txRNROoG7ngB5sW1L4Qi,255093,4,hip-hop
No Eater,Taleban Dooda,0.713,0.806,9,-4.048,1,0.239,0.156,0,0.139,0.78,140.092,audio_features,,5hcxgLbqn1e7i2FLvH3JkI,spotify:track:5hcxgLbqn1e7i2FLvH3JkI,https://api.spotify.com/v1/tracks/5hcxgLbqn1e7i2FLvH3JkI,https://api.spotify.com/v1/audio-analysis/5hcxgLbqn1e7i2FLvH3JkI,182232,4,hip-hop
Who Want Smoke?,Nardo Wick,0.689,0.62,6,-7.684,1,0.295,0.00159,0,0.623,0.452,75.488,audio_features,,1vaWaoMJkmlYHKp0hh3yeJ,spotify:track:1vaWaoMJkmlYHKp0hh3yeJ,https://api.spotify.com/v1/tracks/1vaWaoMJkmlYHKp0hh3yeJ,https://api.spotify.com/v1/audio-analysis/1vaWaoMJkmlYHKp0hh3yeJ,152794,4,hip-hop
Leave Some Day,Kevo Muney,0.417,0.729,6,-3.445,0,0.14,0.0146,0,0.122,0.407,110.499,audio_features,,2Kjx3d2fmcKfRlZTiKjugm,spotify:track:2Kjx3d2fmcKfRlZTiKjugm,https://api.spotify.com/v1/tracks/2Kjx3d2fmcKfRlZTiKjugm,https://api.spotify.com/v1/audio-analysis/2Kjx3d2fmcKfRlZTiKjugm,175386,5,hip-hop
