name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
London Blues,Brad Mehldau,0.455,0.255,6,-18.989,1,0.0492,0.0223,0.0346,0.292,0.819,107.203,audio_features,,7oMfprCkncaMYeT88o9FVR,spotify:track:7oMfprCkncaMYeT88o9FVR,https://api.spotify.com/v1/tracks/7oMfprCkncaMYeT88o9FVR,https://api.spotify.com/v1/audio-analysis/7oMfprCkncaMYeT88o9FVR,214613,4,blues
Cambridge Place,Danny Grissett,0.451,0.441,8,-14.813,1,0.0353,0.343,0.00426,0.171,0.645,126.624,audio_features,,2tZnkENp13AjTK1OC02W5X,spotify:track:2tZnkENp13AjTK1OC02W5X,https://api.spotify.com/v1/tracks/2tZnkENp13AjTK1OC02W5X,https://api.spotify.com/v1/audio-analysis/2tZnkENp13AjTK1OC02W5X,186960,4,blues
Blue Ballad,Phil Woods,0.47,0.156,2,-17.036,1,0.0399,0.169,3.75E-05,0.0925,0.769,77.012,audio_features,,1SlXBA2DcPeBN9beZ9u4QX,spotify:track:1SlXBA2DcPeBN9beZ9u4QX,https://api.spotify.com/v1/tracks/1SlXBA2DcPeBN9beZ9u4QX,https://api.spotify.com/v1/audio-analysis/1SlXBA2DcPeBN9beZ9u4QX,218360,4,blues
Let's Fall In Love,Stan Getz,0.432,0.215,5,-14.227,1,0.0354,0.627,0.0249,0.26,0.436,85.9,audio_features,,2DLIDsb2KN3VRJyPVehorF,spotify:track:2DLIDsb2KN3VRJyPVehorF,https://api.spotify.com/v1/tracks/2DLIDsb2KN3VRJyPVehorF,https://api.spotify.com/v1/audio-analysis/2DLIDsb2KN3VRJyPVehorF,252634,4,blues
To Know You Is To Love You,B.B. King,0.872,0.384,0,-16.204,1,0.0388,0.0018,0.0493,0.285,0.619,113.682,audio_features,,1Bm1YppuoO7oTAJ7s0Eyma,spotify:track:1Bm1YppuoO7oTAJ7s0Eyma,https://api.spotify.com/v1/tracks/1Bm1YppuoO7oTAJ7s0Eyma,https://api.spotify.com/v1/audio-analysis/1Bm1YppuoO7oTAJ7s0Eyma,228973,4,blues
I'm Tore Down,Freddie King,0.64,0.496,2,-11.124,1,0.0413,0.567,0.000322,0.1,0.492,117.394,audio_features,,3NG5DtW4VQT7DjNzWtVNTy,spotify:track:3NG5DtW4VQT7DjNzWtVNTy,https://api.spotify.com/v1/tracks/3NG5DtW4VQT7DjNzWtVNTy,https://api.spotify.com/v1/audio-analysis/3NG5DtW4VQT7DjNzWtVNTy,155027,4,blues
Feels Like Rain,Buddy Guy,0.572,0.348,0,-13.454,1,0.0293,0.223,4.30E-05,0.338,0.672,94.931,audio_features,,047ghmBqV2962LxO24aUm9,spotify:track:047ghmBqV2962LxO24aUm9,https://api.spotify.com/v1/tracks/047ghmBqV2962LxO24aUm9,https://api.spotify.com/v1/audio-analysis/047ghmBqV2962LxO24aUm9,172333,4,blues
Help Me,Sonny Boy Williamson II,0.723,0.357,5,-12.587,0,0.0616,0.201,0.00501,0.117,0.578,101.394,audio_features,,1D2tVcQFbPmJP9FAjGkvJV,spotify:track:1D2tVcQFbPmJP9FAjGkvJV,https://api.spotify.com/v1/tracks/1D2tVcQFbPmJP9FAjGkvJV,https://api.spotify.com/v1/audio-analysis/1D2tVcQFbPmJP9FAjGkvJV,308814,4,blues
Scratch My Back,The Fabulous Thunderbirds,0.775,0.499,4,-7.181,1,0.0415,0.0456,0.0823,0.106,0.536,108.23,audio_features,,36K7AYc1UyMyjPoV4c3ozR,spotify:track:36K7AYc1UyMyjPoV4c3ozR,https://api.spotify.com/v1/tracks/36K7AYc1UyMyjPoV4c3ozR,https://api.spotify.com/v1/audio-analysis/36K7AYc1UyMyjPoV4c3ozR,333989,3,blues
All Your Love - Stereo Album Version,John Mayall & The Bluesbreakers,0.369,0.523,2,-9.144,0,0.0326,0.00632,0.00124,0.14,0.33,100.042,audio_features,,52o5LO71m2i6tMg3o65o4n,spotify:track:52o5LO71m2i6tMg3o65o4n,https://api.spotify.com/v1/tracks/52o5LO71m2i6tMg3o65o4n,https://api.spotify.com/v1/audio-analysis/52o5LO71m2i6tMg3o65o4n,207853,4,blues
Stumble,Freddie King,0.678,0.612,4,-9.764,1,0.0339,0.0431,0.021,0.102,0.731,143.551,audio_features,,5YuC9ltT0DKP5IteGHSzbF,spotify:track:5YuC9ltT0DKP5IteGHSzbF,https://api.spotify.com/v1/tracks/5YuC9ltT0DKP5IteGHSzbF,https://api.spotify.com/v1/audio-analysis/5YuC9ltT0DKP5IteGHSzbF,344973,4,blues
Why I Sing The Blues,B.B. King,0.792,0.495,0,-11.603,1,0.0527,0.448,0.0636,0.0987,0.401,91.985,audio_features,,5Ft33jkZFk4vtCURt4BaHX,spotify:track:5Ft33jkZFk4vtCURt4BaHX,https://api.spotify.com/v1/tracks/5Ft33jkZFk4vtCURt4BaHX,https://api.spotify.com/v1/audio-analysis/5Ft33jkZFk4vtCURt4BaHX,336920,4,blues
Born Under A Bad Sign,Albert King,0.699,0.633,11,-6.249,1,0.0261,0.315,0.0469,0.261,0.719,178.42,audio_features,,6Uk7gKqLqw2OkeK6hjvn94,spotify:track:6Uk7gKqLqw2OkeK6hjvn94,https://api.spotify.com/v1/tracks/6Uk7gKqLqw2OkeK6hjvn94,https://api.spotify.com/v1/audio-analysis/6Uk7gKqLqw2OkeK6hjvn94,261990,4,blues
I Can't Quit You Baby,Willie Dixon,0.469,0.236,7,-16.981,1,0.0364,0.437,0.00104,0.137,0.8,111.953,audio_features,,28jCI3d94B8e22ctS14OAW,spotify:track:28jCI3d94B8e22ctS14OAW,https://api.spotify.com/v1/tracks/28jCI3d94B8e22ctS14OAW,https://api.spotify.com/v1/audio-analysis/28jCI3d94B8e22ctS14OAW,203610,4,blues
"Damn Right, I've Got the Blues",Buddy Guy,0.353,0.921,2,-5.64,1,0.0758,0.0125,0.0965,0.348,0.682,131.012,audio_features,,1Rh166Dr7vSbpCV2bUoBSW,spotify:track:1Rh166Dr7vSbpCV2bUoBSW,https://api.spotify.com/v1/tracks/1Rh166Dr7vSbpCV2bUoBSW,https://api.spotify.com/v1/audio-analysis/1Rh166Dr7vSbpCV2bUoBSW,368640,4,blues
Mean Old World,T-Bone Walker,0.73,0.235,0,-15.276,1,0.0355,0.146,0,0.34,0.707,99.499,audio_features,,3GyqRIWdigKoHOpkPXXEra,spotify:track:3GyqRIWdigKoHOpkPXXEra,https://api.spotify.com/v1/tracks/3GyqRIWdigKoHOpkPXXEra,https://api.spotify.com/v1/audio-analysis/3GyqRIWdigKoHOpkPXXEra,254000,4,blues
The Sky Is Crying,Elmore James,0.294,0.611,2,-6.268,1,0.0348,0.00556,0.00729,0.366,0.775,86.978,audio_features,,1CvB0rh0CgCi4ixnbVE6Zh,spotify:track:1CvB0rh0CgCi4ixnbVE6Zh,https://api.spotify.com/v1/tracks/1CvB0rh0CgCi4ixnbVE6Zh,https://api.spotify.com/v1/audio-analysis/1CvB0rh0CgCi4ixnbVE6Zh,204741,4,blues
Somebody Loan Me A Dime,Fenton Robinson,0.668,0.583,3,-8.889,1,0.0768,0.325,0.00152,0.712,0.829,91.077,audio_features,,5OK7CvtAqKcJoYXFmqUDvB,spotify:track:5OK7CvtAqKcJoYXFmqUDvB,https://api.spotify.com/v1/tracks/5OK7CvtAqKcJoYXFmqUDvB,https://api.spotify.com/v1/audio-analysis/5OK7CvtAqKcJoYXFmqUDvB,182620,4,blues
Double Trouble,Otis Rush,0.566,0.424,7,-8.689,0,0.0392,0.47,4.46E-06,0.0941,0.923,128.095,audio_features,,4j5JuvF1nFJ0tvD3KdJfNr,spotify:track:4j5JuvF1nFJ0tvD3KdJfNr,https://api.spotify.com/v1/tracks/4j5JuvF1nFJ0tvD3KdJfNr,https://api.spotify.com/v1/audio-analysis/4j5JuvF1nFJ0tvD3KdJfNr,231244,4,blues
The Thrill Is Gone,B.B. King,0.554,0.516,9,-6.819,0,0.0255,0.128,0,0.156,0.763,115.069,audio_features,,1BPG5L0QI40ufdfV1BvFjZ,spotify:track:1BPG5L0QI40ufdfV1BvFjZ,https://api.spotify.com/v1/tracks/1BPG5L0QI40ufdfV1BvFjZ,https://api.spotify.com/v1/audio-analysis/1BPG5L0QI40ufdfV1BvFjZ,237240,4,blues
