name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Call Me,NAV,0.678,0.395,9,-8.639,0,0.12,0.411,0.00544,0.122,0.136,170.065,audio_features,,1xpXnpIpuvzpx9jz15baJF,spotify:track:1xpXnpIpuvzpx9jz15baJF,https://api.spotify.com/v1/tracks/1xpXnpIpuvzpx9jz15baJF,https://api.spotify.com/v1/audio-analysis/1xpXnpIpuvzpx9jz15baJF,215067,4,mellow
Go Flex,Post Malone,0.663,0.489,5,-8.198,1,0.124,0.227,0,0.0769,0.117,81.959,audio_features,,2hCKzqwjRjhycKeZJvbloJ,spotify:track:2hCKzqwjRjhycKeZJvbloJ,https://api.spotify.com/v1/tracks/2hCKzqwjRjhycKeZJvbloJ,https://api.spotify.com/v1/audio-analysis/2hCKzqwjRjhycKeZJvbloJ,179613,4,mellow
Violent Crimes,Kanye West,0.665,0.417,1,-6.731,0,0.524,0.374,0,0.186,0.04,110.111,audio_features,,2VYb3Fb5iK5Y8HGZ8oEEkp,spotify:track:2VYb3Fb5iK5Y8HGZ8oEEkp,https://api.spotify.com/v1/tracks/2VYb3Fb5iK5Y8HGZ8oEEkp,https://api.spotify.com/v1/audio-analysis/2VYb3Fb5iK5Y8HGZ8oEEkp,215320,4,mellow
Bad Boy,Queen Naija,0.491,0.559,1,-6.557,1,0.33,0.41,0,0.0842,0.486,187.884,audio_features,,57GXPGUYAyKIVo94Iabcm4,spotify:track:57GXPGUYAyKIVo94Iabcm4,https://api.spotify.com/v1/tracks/57GXPGUYAyKIVo94Iabcm4,https://api.spotify.com/v1/audio-analysis/57GXPGUYAyKIVo94Iabcm4,200827,4,mellow
SUGAR,BROCKHAMPTON,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,audio_features,,6U0FIYXCQ3TGrk4tFpLrEA,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/tracks/6U0FIYXCQ3TGrk4tFpLrEA,https://api.spotify.com/v1/audio-analysis/6U0FIYXCQ3TGrk4tFpLrEA,204533,4,mellow
Easy,DaniLeigh,0.799,0.301,7,-11.361,1,0.185,0.195,0,0.0816,0.511,100.026,audio_features,,4CMrdHWqic0usIZfTrKoI3,spotify:track:4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/tracks/4CMrdHWqic0usIZfTrKoI3,https://api.spotify.com/v1/audio-analysis/4CMrdHWqic0usIZfTrKoI3,186587,4,mellow
Woah (feat. Miguel & Ty Dolla $ign),Rich The Kid,0.691,0.689,4,-5.255,0,0.106,0.101,0,0.131,0.231,95.129,audio_features,,2lAUMDyWq80slJVsrYyD7N,spotify:track:2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/tracks/2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/audio-analysis/2lAUMDyWq80slJVsrYyD7N,172192,4,mellow
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,0.664,0.61,7,-6.432,0,0.339,0.145,0,0.097,0.472,76.024,audio_features,,4nw0S8MtvcLSpXCS9M8ciL,spotify:track:4nw0S8MtvcLSpXCS9M8ciL,https://api.spotify.com/v1/tracks/4nw0S8MtvcLSpXCS9M8ciL,https://api.spotify.com/v1/audio-analysis/4nw0S8MtvcLSpXCS9M8ciL,284040,4,mellow
Triggered (freestyle),Jhené Aiko,0.471,0.411,0,-9.5,1,0.295,0.81,0,0.135,0.363,89.484,audio_features,,3PAptX72PPmjj1Igms0zjo,spotify:track:3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/tracks/3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/audio-analysis/3PAptX72PPmjj1Igms0zjo,211227,1,mellow
Ain't What It Seems,Tyla Yaweh,0.9,0.481,0,-5.605,0,0.0721,0.362,0,0.0887,0.793,99.977,audio_features,,6wTETtoCIHQaNzLCAFNJ53,spotify:track:6wTETtoCIHQaNzLCAFNJ53,https://api.spotify.com/v1/tracks/6wTETtoCIHQaNzLCAFNJ53,https://api.spotify.com/v1/audio-analysis/6wTETtoCIHQaNzLCAFNJ53,172221,4,mellow
Love Galore (feat. Travis Scott),SZA,0.795,0.594,0,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002,audio_features,,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4,mellow
I Know,Big Sean,0.739,0.349,1,-11.292,1,0.0884,0.28,0,0.117,0.282,120.064,audio_features,,0jrM3MvbIPJ2RO6mrRWQoM,spotify:track:0jrM3MvbIPJ2RO6mrRWQoM,https://api.spotify.com/v1/tracks/0jrM3MvbIPJ2RO6mrRWQoM,https://api.spotify.com/v1/audio-analysis/0jrM3MvbIPJ2RO6mrRWQoM,319973,4,mellow
Déjà vu,TWENTY88,0.553,0.598,8,-8.994,1,0.175,0.177,0,0.0883,0.367,124.122,audio_features,,3Dp0H48aPp9CjS8W2fvXsL,spotify:track:3Dp0H48aPp9CjS8W2fvXsL,https://api.spotify.com/v1/tracks/3Dp0H48aPp9CjS8W2fvXsL,https://api.spotify.com/v1/audio-analysis/3Dp0H48aPp9CjS8W2fvXsL,251907,4,mellow
Change (with Kehlani),Arin Ray,0.713,0.475,6,-4.436,0,0.0659,0.0608,7.55E-06,0.156,0.33,87.022,audio_features,,2qhId6ko1ug9A0mw8BQJs8,spotify:track:2qhId6ko1ug9A0mw8BQJs8,https://api.spotify.com/v1/tracks/2qhId6ko1ug9A0mw8BQJs8,https://api.spotify.com/v1/audio-analysis/2qhId6ko1ug9A0mw8BQJs8,192547,4,mellow
LOVE AGAIN,Daniel Caesar,0.553,0.441,5,-6.411,1,0.0918,0.41,2.57E-06,0.107,0.525,76.988,audio_features,,2fhePAlCSsJplwkjqMYpVm,spotify:track:2fhePAlCSsJplwkjqMYpVm,https://api.spotify.com/v1/tracks/2fhePAlCSsJplwkjqMYpVm,https://api.spotify.com/v1/audio-analysis/2fhePAlCSsJplwkjqMYpVm,214278,4,mellow
Could've Been (feat. Bryson Tiller),H.E.R.,0.45,0.352,1,-11.733,0,0.267,0.649,3.80E-06,0.249,0.408,102.679,audio_features,,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747,4,mellow
Best Part (feat. H.E.R.),Daniel Caesar,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,audio_features,,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4,mellow
Get You (feat. Kali Uchis),Daniel Caesar,0.658,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,74.038,audio_features,,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,mellow
Her,Majid Jordan,0.675,0.5,1,-6.6,1,0.0516,0.00372,0.00268,0.114,0.0709,90.029,audio_features,,6GatnDEhYQLOdRzdVbJaky,spotify:track:6GatnDEhYQLOdRzdVbJaky,https://api.spotify.com/v1/tracks/6GatnDEhYQLOdRzdVbJaky,https://api.spotify.com/v1/audio-analysis/6GatnDEhYQLOdRzdVbJaky,300729,4,mellow
Girls Love Beyoncé (feat. James Fauntleroy),Drake,0.619,0.489,11,-11.25,0,0.46,0.782,0,0.106,0.328,126.046,audio_features,,56NDFbD0tCUawnqeU2wcvv,spotify:track:56NDFbD0tCUawnqeU2wcvv,https://api.spotify.com/v1/tracks/56NDFbD0tCUawnqeU2wcvv,https://api.spotify.com/v1/audio-analysis/56NDFbD0tCUawnqeU2wcvv,225012,4,mellow
The Weekend,SZA,0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,audio_features,,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3,mellow
Sativa,Jhené Aiko,0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,audio_features,,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4,mellow
The Worst,Jhené Aiko,0.539,0.414,1,-9.156,0,0.0601,0.253,1.30E-06,0.143,0.123,94.895,audio_features,,2wBCrtJS3E3TimRZ5MElTI,spotify:track:2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/tracks/2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/audio-analysis/2wBCrtJS3E3TimRZ5MElTI,254493,4,mellow
Treat Me Like Somebody,Tink,0.529,0.36,4,-10.84,1,0.113,0.474,0,0.0446,0.553,129.387,audio_features,,2mx4wF6IW1mfZmWtENDBUU,spotify:track:2mx4wF6IW1mfZmWtENDBUU,https://api.spotify.com/v1/tracks/2mx4wF6IW1mfZmWtENDBUU,https://api.spotify.com/v1/audio-analysis/2mx4wF6IW1mfZmWtENDBUU,238355,4,mellow
Million,Tink,0.781,0.628,6,-5.765,0,0.0689,0.0923,0.00146,0.227,0.362,122.024,audio_features,,1Ktsil4bC4hYRWlqMG4qK3,spotify:track:1Ktsil4bC4hYRWlqMG4qK3,https://api.spotify.com/v1/tracks/1Ktsil4bC4hYRWlqMG4qK3,https://api.spotify.com/v1/audio-analysis/1Ktsil4bC4hYRWlqMG4qK3,271493,4,mellow
Wavy (Interlude) (feat. James Fauntleroy),SZA,0.629,0.509,0,-8.1,0,0.0809,0.475,0,0.0727,0.389,78.99,audio_features,,3LcoHjgdNl4xtWVaJGSA1p,spotify:track:3LcoHjgdNl4xtWVaJGSA1p,https://api.spotify.com/v1/tracks/3LcoHjgdNl4xtWVaJGSA1p,https://api.spotify.com/v1/audio-analysis/3LcoHjgdNl4xtWVaJGSA1p,75800,1,mellow
Doves In The Wind (feat. Kendrick Lamar),SZA,0.693,0.713,10,-4.489,0,0.351,0.343,0,0.102,0.615,137.335,audio_features,,593W4qZOwwdqF6YnimJjL6,spotify:track:593W4qZOwwdqF6YnimJjL6,https://api.spotify.com/v1/tracks/593W4qZOwwdqF6YnimJjL6,https://api.spotify.com/v1/audio-analysis/593W4qZOwwdqF6YnimJjL6,266080,4,mellow
Mean It In The Morning,Loyle Carner,0.6,0.589,0,-8.296,1,0.29,0.784,0.224,0.107,0.59,81.815,audio_features,,19yMYXxG3gtIbKxOpQo9vL,spotify:track:19yMYXxG3gtIbKxOpQo9vL,https://api.spotify.com/v1/tracks/19yMYXxG3gtIbKxOpQo9vL,https://api.spotify.com/v1/audio-analysis/19yMYXxG3gtIbKxOpQo9vL,159840,4,mellow
Lessons,Stormzy,0.637,0.509,9,-7.985,0,0.38,0.574,0,0.154,0.461,94.202,audio_features,,5iVGN1Th2DqyWVNIBM8Vwk,spotify:track:5iVGN1Th2DqyWVNIBM8Vwk,https://api.spotify.com/v1/tracks/5iVGN1Th2DqyWVNIBM8Vwk,https://api.spotify.com/v1/audio-analysis/5iVGN1Th2DqyWVNIBM8Vwk,187933,4,mellow
Hear Me Calling,Juice WRLD,0.699,0.687,7,-3.997,0,0.106,0.308,3.63E-05,0.121,0.499,88.932,audio_features,,13ZyrkCDmRz5xY3seuAWYk,spotify:track:13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,189977,4,mellow
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,0.681,0.521,0,-5.849,1,0.141,0.12,8.41E-05,0.108,0.181,94.997,audio_features,,6TaqooOXAEcijL6G1AWS2K,spotify:track:6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,229747,4,mellow
