name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Awake (with Mahalia),Chiiild,0.504,0.579,5,-7.418,0,0.0423,0.315,0.0542,0.11,0.665,83.973,audio_features,,16X7VHcGISwJ93ott9RHeC,spotify:track:16X7VHcGISwJ93ott9RHeC,https://api.spotify.com/v1/tracks/16X7VHcGISwJ93ott9RHeC,https://api.spotify.com/v1/audio-analysis/16X7VHcGISwJ93ott9RHeC,228627,4,other
Caught Up (feat. Phony Ppl),VanJess,0.779,0.79,4,-4.778,0,0.111,0.0302,0.000134,0.109,0.557,112.941,audio_features,,0rvxWzdAmOr6hzBPyLxFvR,spotify:track:0rvxWzdAmOr6hzBPyLxFvR,https://api.spotify.com/v1/tracks/0rvxWzdAmOr6hzBPyLxFvR,https://api.spotify.com/v1/audio-analysis/0rvxWzdAmOr6hzBPyLxFvR,181800,4,other
Purple,Unusual Demont,0.652,0.449,1,-10.313,0,0.0635,0.0501,0,0.0819,0.454,135.009,audio_features,,0FrZlv2YeaeNoegY6ZwWJ3,spotify:track:0FrZlv2YeaeNoegY6ZwWJ3,https://api.spotify.com/v1/tracks/0FrZlv2YeaeNoegY6ZwWJ3,https://api.spotify.com/v1/audio-analysis/0FrZlv2YeaeNoegY6ZwWJ3,250643,4,other
Sweet Sensation,Otis Kane,0.664,0.535,7,-7.348,1,0.05,0.465,1.57e-06,0.27,0.361,85.154,audio_features,,0JvAFT6V106SHfkyVwhf4J,spotify:track:0JvAFT6V106SHfkyVwhf4J,https://api.spotify.com/v1/tracks/0JvAFT6V106SHfkyVwhf4J,https://api.spotify.com/v1/audio-analysis/0JvAFT6V106SHfkyVwhf4J,163509,4,other
Baby,ROE,0.828,0.526,9,-6.025,1,0.0723,0.0559,0.000162,0.0686,0.518,104.017,audio_features,,2ywblqGc9Uvw5aZAzCqTU8,spotify:track:2ywblqGc9Uvw5aZAzCqTU8,https://api.spotify.com/v1/tracks/2ywblqGc9Uvw5aZAzCqTU8,https://api.spotify.com/v1/audio-analysis/2ywblqGc9Uvw5aZAzCqTU8,212280,4,other
Mrs. Right Now,JRDN,0.683,0.519,9,-7.55,0,0.0964,0.23,0.00174,0.135,0.452,149.982,audio_features,,3PoPw7SMH37Ec6IAxuvpqH,spotify:track:3PoPw7SMH37Ec6IAxuvpqH,https://api.spotify.com/v1/tracks/3PoPw7SMH37Ec6IAxuvpqH,https://api.spotify.com/v1/audio-analysis/3PoPw7SMH37Ec6IAxuvpqH,268834,4,other
Toxic (ft. BEAM),Maeta,0.623,0.453,6,-9.196,1,0.0634,0.467,0,0.168,0.539,122.688,audio_features,,6HeH0KsT1kBXAv7UasipKE,spotify:track:6HeH0KsT1kBXAv7UasipKE,https://api.spotify.com/v1/tracks/6HeH0KsT1kBXAv7UasipKE,https://api.spotify.com/v1/audio-analysis/6HeH0KsT1kBXAv7UasipKE,189993,5,other
Space,AUDREY NUNA,0.483,0.215,9,-12.531,0,0.0652,0.924,0.0179,0.0954,0.131,69.305,audio_features,,0CtFIDCGTfn34IBYKkApU3,spotify:track:0CtFIDCGTfn34IBYKkApU3,https://api.spotify.com/v1/tracks/0CtFIDCGTfn34IBYKkApU3,https://api.spotify.com/v1/audio-analysis/0CtFIDCGTfn34IBYKkApU3,193396,3,other
Must Be Nice (feat. Masego),Joyce Wrice,0.716,0.689,6,-7.172,0,0.282,0.394,2.26e-06,0.332,0.865,96.953,audio_features,,2aruTLKMWUxWKHGSncjb5D,spotify:track:2aruTLKMWUxWKHGSncjb5D,https://api.spotify.com/v1/tracks/2aruTLKMWUxWKHGSncjb5D,https://api.spotify.com/v1/audio-analysis/2aruTLKMWUxWKHGSncjb5D,215100,4,other
Drunk - Orchestral Performance,Asiahn,0.34,0.338,6,-7.401,1,0.0338,0.826,0,0.528,0.547,101.336,audio_features,,7gJSRDyQW4ajgJ6yHHddQn,spotify:track:7gJSRDyQW4ajgJ6yHHddQn,https://api.spotify.com/v1/tracks/7gJSRDyQW4ajgJ6yHHddQn,https://api.spotify.com/v1/audio-analysis/7gJSRDyQW4ajgJ6yHHddQn,59137,4,other
Story of My Life,Ant Clemons,0.773,0.437,5,-7.739,1,0.0429,0.495,1.77e-05,0.184,0.495,122.145,audio_features,,4toets2O8r7X3RHsppIy9s,spotify:track:4toets2O8r7X3RHsppIy9s,https://api.spotify.com/v1/tracks/4toets2O8r7X3RHsppIy9s,https://api.spotify.com/v1/audio-analysis/4toets2O8r7X3RHsppIy9s,175640,4,other
FREEDOM,Jon Batiste,0.873,0.651,1,-4.179,1,0.0374,0.0251,0.000107,0.213,0.828,115.002,audio_features,,2QOB5UiRKggr2j9uMD3GYK,spotify:track:2QOB5UiRKggr2j9uMD3GYK,https://api.spotify.com/v1/tracks/2QOB5UiRKggr2j9uMD3GYK,https://api.spotify.com/v1/audio-analysis/2QOB5UiRKggr2j9uMD3GYK,178290,4,other
Silhouettes,K. Michelle,0.647,0.639,5,-6.657,1,0.0489,0.0491,2.56e-05,0.192,0.464,92.047,audio_features,,5aKRDpKlSC2pqttYNpRnJW,spotify:track:5aKRDpKlSC2pqttYNpRnJW,https://api.spotify.com/v1/tracks/5aKRDpKlSC2pqttYNpRnJW,https://api.spotify.com/v1/audio-analysis/5aKRDpKlSC2pqttYNpRnJW,212933,4,other
Esc.,Quincy,0.72,0.491,3,-10.969,0,0.0384,0.349,8e-05,0.125,0.489,95.011,audio_features,,40mRbvMHfJIN4vLJ7s2TcL,spotify:track:40mRbvMHfJIN4vLJ7s2TcL,https://api.spotify.com/v1/tracks/40mRbvMHfJIN4vLJ7s2TcL,https://api.spotify.com/v1/audio-analysis/40mRbvMHfJIN4vLJ7s2TcL,179368,4,other
"CINDERELLA, Pt. 2",CHIKA,0.58,0.317,6,-10.769,1,0.137,0.489,3.45e-06,0.112,0.338,176.959,audio_features,,1NsoJ2lSWD61hD4hRY5Qby,spotify:track:1NsoJ2lSWD61hD4hRY5Qby,https://api.spotify.com/v1/tracks/1NsoJ2lSWD61hD4hRY5Qby,https://api.spotify.com/v1/audio-analysis/1NsoJ2lSWD61hD4hRY5Qby,130882,3,other
On One,Joyce Wrice,0.683,0.669,1,-5.276,0,0.365,0.312,0,0.213,0.538,91.045,audio_features,,0evKTZ9MpgVcCd5TBvmeD6,spotify:track:0evKTZ9MpgVcCd5TBvmeD6,https://api.spotify.com/v1/tracks/0evKTZ9MpgVcCd5TBvmeD6,https://api.spotify.com/v1/audio-analysis/0evKTZ9MpgVcCd5TBvmeD6,205809,4,other
Freaky As Me (feat. Mulatto),Jacquees,0.68,0.544,11,-9.349,0,0.167,0.116,0,0.0903,0.515,139.958,audio_features,,3T6YpSTeFtJBLgGulRk5Mi,spotify:track:3T6YpSTeFtJBLgGulRk5Mi,https://api.spotify.com/v1/tracks/3T6YpSTeFtJBLgGulRk5Mi,https://api.spotify.com/v1/audio-analysis/3T6YpSTeFtJBLgGulRk5Mi,129664,4,other
Get To You,Trevor Jackson,0.572,0.325,9,-9.594,0,0.279,0.301,0,0.0959,0.382,134.409,audio_features,,6Nao5S6vnMgw10QZgaub1K,spotify:track:6Nao5S6vnMgw10QZgaub1K,https://api.spotify.com/v1/tracks/6Nao5S6vnMgw10QZgaub1K,https://api.spotify.com/v1/audio-analysis/6Nao5S6vnMgw10QZgaub1K,157452,4,other
Last Love,Sinead Harnett,0.592,0.668,1,-6.559,1,0.0571,0.079,0.000562,0.116,0.454,91.014,audio_features,,15hQDO74LAH1lXyqUDVNc4,spotify:track:15hQDO74LAH1lXyqUDVNc4,https://api.spotify.com/v1/tracks/15hQDO74LAH1lXyqUDVNc4,https://api.spotify.com/v1/audio-analysis/15hQDO74LAH1lXyqUDVNc4,153893,4,other
Fiji Fine,Bren Joy,0.701,0.631,0,-6.7,0,0.0461,0.443,0.000123,0.101,0.78,82.484,audio_features,,3Q0S0vFNDJviYsMaeo4wIi,spotify:track:3Q0S0vFNDJviYsMaeo4wIi,https://api.spotify.com/v1/tracks/3Q0S0vFNDJviYsMaeo4wIi,https://api.spotify.com/v1/audio-analysis/3Q0S0vFNDJviYsMaeo4wIi,180575,4,other
Intruded,Justine Skye,0.633,0.498,9,-5.722,1,0.0418,0.498,7.27e-06,0.173,0.371,107.223,audio_features,,0sWSdNGH0bsD3NqjXvSacf,spotify:track:0sWSdNGH0bsD3NqjXvSacf,https://api.spotify.com/v1/tracks/0sWSdNGH0bsD3NqjXvSacf,https://api.spotify.com/v1/audio-analysis/0sWSdNGH0bsD3NqjXvSacf,186368,4,other
June 1st,Ant Clemons,0.386,0.439,7,-9.336,0,0.0583,0.847,0,0.109,0.35,173.746,audio_features,,4sGytBCmSavdzoFQdXoTX2,spotify:track:4sGytBCmSavdzoFQdXoTX2,https://api.spotify.com/v1/tracks/4sGytBCmSavdzoFQdXoTX2,https://api.spotify.com/v1/audio-analysis/4sGytBCmSavdzoFQdXoTX2,111160,4,other
Too Sweet (feat. Unknown Mortal Orchestra),India Shawn,0.697,0.668,10,-6.274,0,0.0646,0.113,5.46e-05,0.239,0.642,119.764,audio_features,,1zw58wBujy79wxhOoxHxii,spotify:track:1zw58wBujy79wxhOoxHxii,https://api.spotify.com/v1/tracks/1zw58wBujy79wxhOoxHxii,https://api.spotify.com/v1/audio-analysis/1zw58wBujy79wxhOoxHxii,226506,4,other
